Datum;Uhrzeit;Biomasse[MWh];Wasserkraft[MWh];Wind Offshore[MWh];Wind Onshore[MWh];Photovoltaik[MWh];Sonstige Erneuerbare[MWh];Kernenergie[MWh];Braunkohle[MWh];Steinkohle[MWh];Erdgas[MWh];Pumpspeicher[MWh];Sonstige Konventionelle[MWh]
05.07.2021;09:15;1.099;570;255;757;2.986;35;1.657;2.933;1.891;1.770;412;389
05.07.2021;09:30;1.105;580;352;780;3.140;35;1.657;2.934;1.888;1.740;347;388
05.07.2021;09:45;1.112;564;441;771;3.309;35;1.656;2.933;1.893;1.730;289;385
05.07.2021;10:00;1.111;622;451;758;3.484;35;1.655;2.936;1.892;1.739;325;383
05.07.2021;10:15;1.101;575;416;761;3.610;35;1.655;2.934;1.892;1.752;302;384
05.07.2021;10:30;1.105;546;406;835;3.747;35;1.655;2.919;1.894;1.748;255;385
05.07.2021;10:45;1.100;549;341;843;3.848;35;1.653;2.923;1.900;1.778;239;386
05.07.2021;11:00;1.104;609;309;878;3.964;35;1.654;2.935;1.905;1.793;185;386
05.07.2021;11:15;1.104;610;286;952;4.107;35;1.654;2.933;1.903;1.742;171;381
05.07.2021;11:30;1.107;611;297;1.025;4.219;35;1.653;2.933;1.904;1.792;169;385
05.07.2021;11:45;1.110;581;329;1.086;4.273;35;1.652;2.933;1.907;1.788;146;389
05.07.2021;12:00;1.108;587;359;1.140;4.332;35;1.652;2.911;1.883;1.722;215;397
05.07.2021;12:15;1.110;543;387;1.174;4.370;35;1.646;2.880;1.878;1.697;113;396
05.07.2021;12:30;1.112;565;365;1.264;4.420;35;1.648;2.884;1.874;1.694;79;396
05.07.2021;12:45;1.110;557;315;1.381;4.469;34;1.650;2.883;1.870;1.688;33;395
05.07.2021;13:00;1.111;591;311;1.465;4.518;34;1.650;2.873;1.847;1.716;59;400
05.07.2021;13:15;1.114;563;288;1.509;4.537;34;1.650;2.868;1.788;1.700;38;398
05.07.2021;13:30;1.113;560;292;1.550;4.591;34;1.647;2.845;1.742;1.659;21;388
05.07.2021;13:45;1.113;568;295;1.642;4.581;34;1.647;2.845;1.663;1.637;25;383
05.07.2021;14:00;1.114;620;262;1.703;4.595;34;1.648;2.871;1.640;1.629;64;388
05.07.2021;14:15;1.114;612;259;1.677;4.574;34;1.651;2.884;1.660;1.590;81;396
05.07.2021;14:30;1.115;588;213;1.612;4.433;34;1.652;2.883;1.665;1.627;62;396
05.07.2021;14:45;1.112;577;204;1.526;4.348;34;1.651;2.884;1.669;1.664;45;396
05.07.2021;15:00;1.113;592;219;1.484;4.289;34;1.649;2.881;1.670;1.711;31;394
05.07.2021;15:15;1.112;597;219;1.453;4.270;34;1.648;2.872;1.674;1.689;44;393
05.07.2021;15:30;1.112;602;216;1.405;4.231;34;1.648;2.876;1.674;1.745;48;393
05.07.2021;15:45;1.110;601;211;1.419;4.160;34;1.649;2.881;1.673;1.760;54;393
05.07.2021;16:00;1.113;594;226;1.431;4.115;34;1.647;2.851;1.670;1.738;26;394
05.07.2021;16:15;1.110;608;229;1.402;4.045;34;1.647;2.849;1.662;1.711;46;393
05.07.2021;16:30;1.107;633;188;1.414;3.893;34;1.649;2.880;1.672;1.689;70;392
05.07.2021;16:45;1.103;621;137;1.375;3.737;34;1.647;2.877;1.678;1.693;149;391
05.07.2021;17:00;1.103;579;147;1.258;3.548;34;1.647;2.877;1.696;1.648;81;392
05.07.2021;17:15;1.103;609;150;1.197;3.346;34;1.647;2.880;1.699;1.670;115;389
05.07.2021;17:30;1.107;612;136;1.154;3.169;34;1.647;2.882;1.712;1.716;287;392
05.07.2021;17:45;1.104;609;126;1.097;2.912;34;1.646;2.896;1.722;1.770;541;395
05.07.2021;18:00;1.106;564;117;1.007;2.660;34;1.647;2.915;1.721;1.794;336;394
05.07.2021;18:15;1.109;582;106;883;2.380;34;1.646;2.938;1.741;1.813;529;392
05.07.2021;18:30;1.105;607;108;813;2.097;34;1.647;2.936;1.778;1.864;833;390
05.07.2021;18:45;1.106;611;111;763;1.809;34;1.647;2.943;1.842;1.882;992;386
05.07.2021;19:00;1.109;590;95;697;1.527;35;1.647;2.953;1.882;1.879;827;393
05.07.2021;19:15;1.109;598;76;640;1.242;35;1.649;2.972;1.891;1.886;988;394
05.07.2021;19:30;1.112;607;69;608;988;35;1.649;2.965;1.891;1.891;1.131;394
05.07.2021;19:45;1.111;607;65;599;770;35;1.649;2.974;1.891;1.882;1.209;393
05.07.2021;20:00;1.108;596;56;598;569;35;1.649;2.982;1.885;1.867;1.090;391
05.07.2021;20:15;1.107;597;52;575;392;35;1.648;2.994;1.881;1.871;1.035;382
05.07.2021;20:30;1.108;597;53;574;252;35;1.649;2.990;1.877;1.868;1.040;383
05.07.2021;20:45;1.107;596;44;568;144;35;1.650;2.991;1.879;1.877;1.031;394
05.07.2021;21:00;1.107;597;37;586;68;35;1.650;2.989;1.880;1.851;1.104;394
05.07.2021;21:15;1.112;597;34;627;22;35;1.650;2.978;1.879;1.850;1.012;394
05.07.2021;21:30;1.112;588;31;626;5;35;1.651;2.975;1.878;1.853;825;392
05.07.2021;21:45;1.115;582;23;651;1;35;1.650;2.974;1.877;1.843;699;393
05.07.2021;22:00;1.112;587;30;676;0;35;1.651;2.981;1.866;1.833;688;392
05.07.2021;22:15;1.109;580;41;710;0;35;1.651;2.980;1.863;1.837;391;390
05.07.2021;22:30;1.110;578;50;754;0;35;1.651;2.980;1.854;1.822;374;390
05.07.2021;22:45;1.110;561;62;829;0;35;1.651;2.982;1.807;1.775;286;389
05.07.2021;23:00;1.108;595;72;922;0;35;1.650;2.991;1.736;1.720;509;391
05.07.2021;23:15;1.109;548;88;1.016;0;35;1.650;2.982;1.678;1.686;277;392
05.07.2021;23:30;1.110;553;116;1.097;0;35;1.650;2.989;1.614;1.514;378;392
05.07.2021;23:45;1.110;567;123;1.232;0;35;1.648;2.952;1.517;1.312;413;391
06.07.2021;00:00;1.111;583;152;1.335;0;35;1.648;2.937;1.442;1.014;163;386
06.07.2021;00:15;1.106;564;173;1.460;0;35;1.647;2.926;1.365;928;186;386
06.07.2021;00:30;1.108;574;190;1.542;0;35;1.646;2.927;1.299;888;161;393
06.07.2021;00:45;1.105;581;208;1.657;0;35;1.647;2.922;1.204;883;116;393
06.07.2021;01:00;1.104;586;249;1.733;0;35;1.648;2.906;1.146;889;110;393
06.07.2021;01:15;1.102;585;297;1.801;0;35;1.648;2.883;1.126;892;56;395
06.07.2021;01:30;1.101;585;334;1.891;0;35;1.648;2.869;1.083;895;45;397
06.07.2021;01:45;1.099;584;377;2.013;0;35;1.649;2.794;1.015;862;54;400
06.07.2021;02:00;1.036;591;423;2.083;0;35;1.651;2.748;927;822;74;403
06.07.2021;02:15;1.002;581;454;2.154;0;35;1.650;2.729;865;828;38;402
06.07.2021;02:30;1.000;585;471;2.226;0;35;1.650;2.718;839;820;25;400
06.07.2021;02:45;1.000;586;511;2.327;0;35;1.650;2.722;823;797;14;397
06.07.2021;03:00;1.001;586;546;2.418;0;35;1.650;2.721;785;769;20;400
06.07.2021;03:15;1.001;588;580;2.530;0;35;1.649;2.721;740;767;13;400
06.07.2021;03:30;1.000;576;614;2.623;0;35;1.649;2.699;722;768;7;399
06.07.2021;03:45;1.000;574;639;2.704;0;35;1.650;2.745;717;764;10;398
06.07.2021;04:00;996;576;640;2.773;0;35;1.652;2.773;705;769;1;401
06.07.2021;04:15;996;573;684;2.845;0;35;1.651;2.780;733;776;0;398
06.07.2021;04:30;998;571;751;2.896;1;35;1.650;2.769;741;773;0;397
06.07.2021;04:45;994;570;812;2.984;1;35;1.650;2.773;760;778;0;400
06.07.2021;05:00;993;571;863;3.098;12;35;1.649;2.770;773;777;0;396
06.07.2021;05:15;990;570;912;3.202;38;35;1.650;2.768;837;774;1;384
06.07.2021;05:30;990;570;964;3.256;78;35;1.648;2.771;903;772;1;386
06.07.2021;05:45;989;567;1.054;3.307;162;35;1.648;2.783;969;808;1;387
06.07.2021;06:00;992;557;1.133;3.381;283;35;1.645;2.779;1.055;836;15;365
06.07.2021;06:15;991;566;1.173;3.400;438;35;1.651;2.851;1.098;841;17;379
06.07.2021;06:30;990;577;1.188;3.376;657;35;1.652;2.875;1.131;855;37;378
06.07.2021;06:45;993;557;1.196;3.341;919;35;1.653;2.869;1.165;866;76;379
06.07.2021;07:00;992;559;1.217;3.311;1.226;35;1.651;2.878;1.208;902;79;382
06.07.2021;07:15;994;577;1.235;3.248;1.558;35;1.652;2.883;1.253;926;65;387
06.07.2021;07:30;995;571;1.273;3.109;1.912;35;1.652;2.877;1.278;940;200;379
06.07.2021;07:45;997;565;1.285;3.000;2.280;35;1.650;2.880;1.271;935;117;377
06.07.2021;08:00;998;577;1.274;2.916;2.664;35;1.638;2.883;1.324;949;365;383
06.07.2021;08:15;997;571;1.267;2.896;3.035;35;1.625;2.878;1.338;966;270;379
06.07.2021;08:30;1.000;577;1.291;2.918;3.419;35;1.619;2.886;1.336;970;95;378
06.07.2021;08:45;1.000;561;1.301;2.944;3.809;35;1.606;2.874;1.318;968;63;379
06.07.2021;09:00;1.003;589;1.291;2.979;4.130;34;1.596;2.868;1.347;968;207;375
06.07.2021;09:15;994;572;1.308;3.039;4.469;34;1.587;2.830;1.339;963;73;377
06.07.2021;09:30;988;569;1.253;3.018;4.772;34;1.574;2.761;1.329;962;64;382
06.07.2021;09:45;990;560;1.250;3.068;5.038;34;1.572;2.674;1.275;960;48;390
06.07.2021;10:00;994;572;1.248;3.227;5.240;34;1.571;2.615;1.234;927;231;388
06.07.2021;10:15;990;540;1.258;3.382;5.395;34;1.569;2.604;1.199;930;156;383
06.07.2021;10:30;991;527;1.254;3.495;5.505;34;1.558;2.603;1.152;925;124;387
06.07.2021;10:45;993;542;1.243;3.616;5.643;34;1.551;2.573;1.147;931;53;386
06.07.2021;11:00;995;535;1.254;3.721;5.714;34;1.541;2.534;1.110;939;106;391
06.07.2021;11:15;997;537;1.261;3.806;5.788;34;1.532;2.482;1.083;939;133;391
06.07.2021;11:30;997;536;1.235;3.929;5.834;34;1.526;2.470;1.071;944;173;387
06.07.2021;11:45;995;530;1.225;4.126;5.889;34;1.519;2.463;1.010;930;82;383
06.07.2021;12:00;997;537;1.223;4.184;5.964;34;1.515;2.389;938;899;93;392
06.07.2021;12:15;996;523;1.178;4.349;6.007;34;1.509;2.329;889;903;52;392
06.07.2021;12:30;997;526;1.060;4.411;5.999;34;1.510;2.315;860;891;49;391
06.07.2021;12:45;994;560;925;4.453;5.997;34;1.519;2.269;844;896;56;392
06.07.2021;13:00;996;578;827;4.500;6.034;34;1.523;2.189;833;889;49;393
06.07.2021;13:15;995;593;751;4.506;6.023;34;1.525;2.160;825;886;73;392
06.07.2021;13:30;987;606;677;4.531;5.891;34;1.529;2.163;820;891;50;394
06.07.2021;13:45;986;583;630;4.517;5.751;34;1.546;2.150;820;880;55;391
06.07.2021;14:00;985;550;595;4.582;5.605;34;1.551;2.126;814;886;50;391
06.07.2021;14:15;984;566;646;4.629;5.431;34;1.552;2.107;817;902;33;394
06.07.2021;14:30;985;560;627;4.756;5.220;34;1.542;2.123;853;875;23;398
06.07.2021;14:45;984;575;574;5.036;5.046;34;1.518;2.199;851;876;24;398
06.07.2021;15:00;985;571;488;5.087;4.882;34;1.515;2.313;825;858;30;395
06.07.2021;15:15;982;578;414;5.057;4.600;34;1.514;2.336;820;847;22;390
06.07.2021;15:30;978;603;412;4.878;4.375;34;1.526;2.364;886;841;106;391
06.07.2021;15:45;978;591;493;4.798;4.108;33;1.562;2.377;957;854;104;392
06.07.2021;16:00;997;562;616;4.690;3.837;33;1.574;2.394;1.043;870;67;390
06.07.2021;16:15;1.017;569;738;4.666;3.578;33;1.572;2.428;1.109;909;55;392
06.07.2021;16:30;1.048;582;869;4.571;3.303;33;1.572;2.454;1.176;924;64;396
06.07.2021;16:45;1.060;636;931;4.539;3.054;33;1.578;2.460;1.265;945;96;394
06.07.2021;17:00;1.056;572;946;4.444;2.785;33;1.588;2.475;1.287;962;35;392
06.07.2021;17:15;1.059;651;995;4.258;2.496;34;1.603;2.503;1.335;963;187;391
06.07.2021;17:30;1.065;617;1.018;4.113;2.230;34;1.631;2.514;1.367;966;498;392
06.07.2021;17:45;1.059;619;1.028;3.936;2.017;34;1.636;2.526;1.410;966;594;405
06.07.2021;18:00;1.070;568;1.073;3.784;1.782;34;1.635;2.594;1.435;1.003;223;393
06.07.2021;18:15;1.067;589;1.126;3.660;1.597;34;1.636;2.692;1.481;1.008;263;389
06.07.2021;18:30;1.068;596;1.134;3.578;1.389;33;1.635;2.730;1.487;1.022;386;395
06.07.2021;18:45;1.069;600;1.181;3.589;1.194;33;1.635;2.737;1.527;1.086;430;394
06.07.2021;19:00;1.072;536;1.213;3.473;1.010;33;1.636;2.774;1.561;1.151;111;393
06.07.2021;19:15;1.074;533;1.218;3.363;821;33;1.636;2.838;1.574;1.163;124;394
06.07.2021;19:30;1.072;567;1.211;3.225;645;33;1.638;2.859;1.575;1.165;138;393
06.07.2021;19:45;1.070;581;1.234;3.034;482;33;1.638;2.855;1.574;1.156;150;389
06.07.2021;20:00;1.073;548;1.249;2.943;355;33;1.639;2.858;1.554;1.138;243;395
06.07.2021;20:15;1.074;572;1.265;2.917;254;33;1.638;2.871;1.545;1.140;225;395
06.07.2021;20:30;1.073;584;1.269;2.833;167;33;1.640;2.884;1.543;1.123;236;391
06.07.2021;20:45;1.053;591;1.266;2.731;110;33;1.640;2.891;1.547;1.128;211;390
06.07.2021;21:00;1.002;591;1.266;2.740;69;33;1.641;2.892;1.554;1.106;247;391
06.07.2021;21:15;1.003;561;1.275;2.860;37;33;1.644;2.884;1.553;1.106;187;388
06.07.2021;21:30;1.002;533;1.270;2.819;16;34;1.645;2.858;1.537;1.096;165;392
06.07.2021;21:45;1.001;555;1.262;2.755;3;34;1.646;2.853;1.522;1.093;60;394
06.07.2021;22:00;1.000;584;1.267;2.753;0;34;1.648;2.885;1.515;1.095;244;395
06.07.2021;22:15;997;579;1.264;2.778;0;34;1.648;2.889;1.483;1.089;218;394
06.07.2021;22:30;998;580;1.271;2.781;0;34;1.639;2.888;1.439;1.081;216;399
06.07.2021;22:45;999;570;1.259;2.768;0;34;1.628;2.882;1.442;1.065;108;399
06.07.2021;23:00;1.004;573;1.265;2.796;0;34;1.622;2.879;1.414;1.031;248;397
06.07.2021;23:15;1.007;540;1.274;2.830;0;34;1.615;2.846;1.393;986;225;397
06.07.2021;23:30;1.003;532;1.267;2.841;0;34;1.615;2.848;1.374;893;252;397
06.07.2021;23:45;1.052;543;1.190;2.798;0;34;1.616;2.844;1.308;861;156;398
07.07.2021;00:00;1.050;562;1.194;2.692;0;34;1.631;2.839;1.192;729;59;334
07.07.2021;00:15;1.040;546;1.190;2.645;0;34;1.640;2.809;1.153;747;41;334
07.07.2021;00:30;1.032;550;1.183;2.507;0;34;1.646;2.805;1.132;743;25;334
07.07.2021;00:45;1.026;559;1.205;2.407;0;34;1.645;2.798;1.083;746;23;333
07.07.2021;01:00;1.029;577;1.202;2.363;0;34;1.649;2.814;1.077;763;41;335
07.07.2021;01:15;1.030;555;1.210;2.293;0;34;1.650;2.812;1.078;764;38;333
07.07.2021;01:30;1.033;550;1.220;2.189;0;34;1.649;2.800;1.057;762;28;333
07.07.2021;01:45;1.034;567;1.220;2.204;0;34;1.644;2.781;1.030;763;19;333
07.07.2021;02:00;1.032;578;1.225;2.159;0;34;1.642;2.791;1.000;721;11;334
07.07.2021;02:15;1.033;571;1.232;2.102;0;34;1.651;2.784;992;721;11;335
07.07.2021;02:30;1.031;572;1.217;2.065;0;34;1.651;2.771;987;729;11;335
07.07.2021;02:45;1.030;555;1.241;2.021;0;34;1.648;2.762;991;730;12;335
07.07.2021;03:00;1.026;564;1.261;1.943;0;34;1.645;2.778;984;724;12;335
07.07.2021;03:15;1.026;563;1.266;1.878;0;34;1.653;2.780;984;720;13;334
07.07.2021;03:30;1.025;568;1.262;1.833;0;34;1.654;2.789;978;725;14;334
07.07.2021;03:45;1.024;574;1.282;1.728;0;34;1.655;2.782;953;715;33;334
07.07.2021;04:00;1.028;565;1.285;1.600;0;34;1.653;2.792;951;728;37;330
07.07.2021;04:15;1.023;556;1.271;1.543;0;34;1.653;2.808;969;739;28;331
07.07.2021;04:30;1.026;556;1.248;1.510;0;34;1.655;2.817;1.004;742;28;331
07.07.2021;04:45;1.027;568;1.248;1.443;1;34;1.655;2.816;1.040;747;46;328
07.07.2021;05:00;1.025;569;1.226;1.450;5;34;1.654;2.814;1.091;771;63;329
07.07.2021;05:15;1.026;570;1.163;1.454;27;34;1.653;2.815;1.162;800;74;331
07.07.2021;05:30;1.027;570;1.134;1.421;39;34;1.654;2.816;1.243;871;85;324
07.07.2021;05:45;1.023;579;1.125;1.376;42;34;1.656;2.840;1.337;926;92;325
07.07.2021;06:00;1.024;541;1.110;1.350;78;34;1.654;2.873;1.433;1.032;36;333
07.07.2021;06:15;1.025;557;1.094;1.336;134;34;1.654;2.890;1.561;1.156;188;329
07.07.2021;06:30;1.028;550;1.089;1.290;213;34;1.657;2.895;1.674;1.304;242;328
07.07.2021;06:45;1.032;560;1.014;1.263;302;34;1.656;2.894;1.764;1.581;277;327
07.07.2021;07:00;1.034;542;986;1.235;413;34;1.656;2.886;1.841;1.761;377;332
07.07.2021;07:15;1.035;589;967;1.200;541;35;1.656;2.891;1.863;1.785;526;331
07.07.2021;07:30;1.034;592;1.012;1.094;687;35;1.656;2.891;1.923;1.807;532;332
07.07.2021;07:45;1.033;606;1.027;989;851;35;1.656;2.892;1.960;1.812;590;332
07.07.2021;08:00;1.034;585;1.004;885;1.030;35;1.656;2.896;1.982;1.735;644;332
07.07.2021;08:15;1.034;592;947;798;1.223;35;1.656;2.891;1.993;1.719;723;335
07.07.2021;08:30;1.034;597;888;722;1.429;35;1.655;2.871;2.012;1.735;795;335
07.07.2021;08:45;1.035;587;888;684;1.637;35;1.655;2.883;2.027;1.869;700;336
07.07.2021;09:00;1.035;578;888;685;1.875;35;1.655;2.880;2.017;1.892;602;336
07.07.2021;09:15;1.031;560;853;682;2.118;35;1.656;2.874;2.029;1.888;433;336
07.07.2021;09:30;1.028;558;873;675;2.398;35;1.654;2.872;2.046;1.878;429;334
07.07.2021;09:45;1.038;530;892;661;2.637;35;1.649;2.860;2.058;1.866;328;330
07.07.2021;10:00;1.047;535;896;649;2.892;35;1.629;2.865;2.049;1.812;300;332
07.07.2021;10:15;1.047;536;868;682;3.131;34;1.614;2.851;2.047;1.809;240;333
07.07.2021;10:30;1.046;531;890;730;3.345;34;1.613;2.852;2.041;1.796;176;334
07.07.2021;10:45;1.045;540;882;778;3.554;34;1.612;2.837;2.020;1.797;168;333
07.07.2021;11:00;1.047;591;694;854;3.718;34;1.613;2.860;2.028;1.792;184;333
07.07.2021;11:15;1.047;598;642;929;3.819;34;1.613;2.862;2.024;1.800;184;331
07.07.2021;11:30;1.037;583;610;1.025;3.979;34;1.612;2.864;2.016;1.827;150;330
07.07.2021;11:45;1.036;541;588;1.091;4.109;34;1.611;2.859;1.992;1.837;113;334
07.07.2021;12:00;1.035;625;567;1.100;4.247;34;1.611;2.854;1.984;1.838;102;337
07.07.2021;12:15;1.036;591;570;1.129;4.360;34;1.611;2.870;1.974;1.841;34;337
07.07.2021;12:30;1.036;579;550;1.157;4.493;34;1.612;2.867;1.965;1.845;31;337
07.07.2021;12:45;1.038;570;532;1.198;4.670;34;1.613;2.868;1.952;1.828;29;334
07.07.2021;13:00;1.040;633;499;1.244;4.764;34;1.631;2.873;1.907;1.818;108;332
07.07.2021;13:15;1.038;605;483;1.276;4.858;34;1.638;2.866;1.901;1.809;84;327
07.07.2021;13:30;1.040;556;462;1.292;4.930;34;1.637;2.872;1.868;1.786;64;326
07.07.2021;13:45;1.042;532;436;1.289;4.992;35;1.639;2.874;1.840;1.753;20;326
07.07.2021;14:00;1.042;538;493;1.260;5.065;35;1.640;2.849;1.801;1.715;33;324
07.07.2021;14:15;1.040;546;635;1.222;5.112;35;1.638;2.843;1.783;1.588;30;325
07.07.2021;14:30;1.040;533;630;1.218;5.076;35;1.638;2.808;1.773;1.539;12;326
07.07.2021;14:45;1.040;569;587;1.200;5.074;35;1.638;2.818;1.764;1.547;19;324
07.07.2021;15:00;1.040;597;562;1.231;5.058;35;1.539;2.847;1.731;1.502;40;323
07.07.2021;15:15;1.038;547;534;1.188;5.021;35;1.501;2.857;1.723;1.411;69;322
07.07.2021;15:30;1.038;539;508;1.164;4.909;35;1.506;2.856;1.711;1.398;36;329
07.07.2021;15:45;1.038;579;439;1.172;4.767;35;1.507;2.862;1.690;1.448;74;333
07.07.2021;16:00;1.034;568;403;1.126;4.639;35;1.508;2.868;1.668;1.461;97;332
07.07.2021;16:15;1.032;550;387;1.120;4.461;35;1.506;2.863;1.666;1.481;53;332
07.07.2021;16:30;1.034;577;463;1.022;4.269;35;1.506;2.866;1.687;1.508;64;330
07.07.2021;16:45;1.032;570;439;989;4.052;35;1.506;2.860;1.736;1.619;115;323
07.07.2021;17:00;1.029;531;391;1.002;3.814;35;1.514;2.867;1.766;1.597;217;322
07.07.2021;17:15;1.027;559;344;928;3.599;35;1.514;2.862;1.828;1.572;257;331
07.07.2021;17:30;1.030;569;321;908;3.393;35;1.513;2.869;1.898;1.609;263;328
07.07.2021;17:45;1.033;627;311;834;3.106;35;1.512;2.875;1.949;1.664;299;327
07.07.2021;18:00;1.038;566;277;753;2.818;35;1.496;2.845;1.982;1.716;240;325
07.07.2021;18:15;1.063;571;271;721;2.501;35;1.504;2.864;2.052;1.720;241;327
07.07.2021;18:30;1.091;536;265;696;2.205;35;1.508;2.893;2.114;1.747;293;327
07.07.2021;18:45;1.083;591;256;706;1.881;35;1.521;2.888;2.130;1.751;487;331
07.07.2021;19:00;1.034;537;253;640;1.556;35;1.552;2.877;2.124;1.755;411;331
07.07.2021;19:15;1.030;569;252;581;1.258;35;1.591;2.884;2.135;1.740;600;331
07.07.2021;19:30;1.019;570;243;483;1.002;35;1.621;2.887;2.143;1.750;717;332
07.07.2021;19:45;1.020;588;244;431;776;35;1.644;2.884;2.142;1.750;796;331
07.07.2021;20:00;1.024;577;250;414;599;35;1.646;2.889;2.158;1.758;803;333
07.07.2021;20:15;1.029;572;238;403;427;35;1.646;2.898;2.167;1.761;712;331
07.07.2021;20:30;1.028;558;233;400;281;35;1.648;2.898;2.172;1.748;718;330
07.07.2021;20:45;1.028;543;236;391;167;35;1.649;2.894;2.179;1.769;673;333
07.07.2021;21:00;1.029;549;260;404;83;35;1.648;2.872;2.159;1.768;688;331
07.07.2021;21:15;1.030;553;284;442;27;35;1.649;2.859;2.159;1.770;534;333
07.07.2021;21:30;1.030;545;298;459;5;35;1.650;2.853;2.159;1.773;424;331
07.07.2021;21:45;1.030;549;297;478;1;35;1.650;2.876;2.169;1.769;304;323
07.07.2021;22:00;1.030;609;304;518;0;35;1.650;2.880;2.187;1.754;396;327
07.07.2021;22:15;1.029;588;310;565;0;35;1.649;2.874;2.183;1.741;240;330
07.07.2021;22:30;1.031;532;308;597;0;35;1.650;2.875;2.155;1.718;86;328
07.07.2021;22:45;1.028;543;297;615;0;35;1.649;2.874;2.131;1.720;97;328
07.07.2021;23:00;1.029;583;293;628;0;35;1.649;2.880;2.085;1.730;341;331
07.07.2021;23:15;1.028;572;294;644;0;35;1.649;2.841;2.069;1.738;194;334
07.07.2021;23:30;1.031;546;290;682;0;35;1.649;2.829;2.034;1.741;89;335
07.07.2021;23:45;1.036;530;292;710;0;35;1.648;2.826;1.967;1.746;50;336
08.07.2021;00:00;1.031;611;292;721;0;35;1.649;2.828;1.903;1.751;88;318
08.07.2021;00:15;1.031;542;296;734;0;35;1.649;2.820;1.867;1.782;41;314
08.07.2021;00:30;1.032;547;289;750;0;35;1.650;2.830;1.748;1.766;42;315
08.07.2021;00:45;1.029;565;285;751;0;35;1.649;2.832;1.689;1.747;36;317
08.07.2021;01:00;1.031;541;285;737;0;35;1.650;2.865;1.657;1.659;16;321
08.07.2021;01:15;1.031;538;279;736;0;35;1.650;2.878;1.605;1.623;21;320
08.07.2021;01:30;1.030;543;271;717;0;35;1.650;2.887;1.572;1.643;25;319
08.07.2021;01:45;1.030;552;275;712;0;35;1.650;2.882;1.561;1.625;17;314
08.07.2021;02:00;1.033;549;290;720;0;35;1.650;2.888;1.553;1.537;9;319
08.07.2021;02:15;1.032;545;304;720;0;35;1.652;2.880;1.542;1.504;7;318
08.07.2021;02:30;1.031;542;328;703;0;35;1.652;2.884;1.532;1.496;7;317
08.07.2021;02:45;1.032;542;330;672;0;35;1.652;2.886;1.535;1.500;6;316
08.07.2021;03:00;1.031;545;328;664;0;35;1.652;2.892;1.546;1.536;11;315
08.07.2021;03:15;1.030;527;335;648;0;35;1.651;2.879;1.543;1.554;12;315
08.07.2021;03:30;1.027;525;332;637;0;35;1.651;2.888;1.544;1.567;13;316
08.07.2021;03:45;1.024;526;322;611;0;35;1.651;2.891;1.560;1.566;13;317
08.07.2021;04:00;1.018;554;312;593;0;35;1.652;2.888;1.562;1.568;10;316
08.07.2021;04:15;1.009;572;318;563;0;35;1.652;2.888;1.564;1.570;12;317
08.07.2021;04:30;1.013;582;311;559;0;35;1.652;2.887;1.575;1.616;18;314
08.07.2021;04:45;1.014;579;321;536;2;35;1.653;2.890;1.579;1.665;21;317
08.07.2021;05:00;1.017;556;318;527;9;35;1.654;2.900;1.604;1.638;30;316
08.07.2021;05:15;1.015;538;302;541;35;35;1.654;2.904;1.620;1.668;36;318
08.07.2021;05:30;1.013;530;289;532;63;35;1.654;2.903;1.671;1.708;53;318
08.07.2021;05:45;1.014;542;273;512;108;35;1.654;2.907;1.748;1.761;39;318
08.07.2021;06:00;1.012;549;257;468;186;35;1.622;2.903;1.885;1.712;91;317
08.07.2021;06:15;1.012;558;239;439;292;35;1.590;2.906;1.961;1.749;154;318
08.07.2021;06:30;1.013;543;234;416;423;35;1.592;2.914;2.048;1.782;202;318
08.07.2021;06:45;1.013;585;213;377;573;35;1.592;2.906;2.123;1.795;261;317
08.07.2021;07:00;1.012;541;205;343;732;35;1.593;2.925;2.165;1.784;253;318
08.07.2021;07:15;1.017;558;213;318;902;35;1.594;2.952;2.174;1.823;344;317
08.07.2021;07:30;1.018;586;206;282;1.084;35;1.640;2.955;2.175;1.833;426;317
08.07.2021;07:45;1.017;587;204;259;1.267;35;1.658;2.951;2.178;1.840;537;317
08.07.2021;08:00;1.019;593;201;223;1.433;35;1.658;2.948;2.179;1.852;649;319
08.07.2021;08:15;1.020;598;191;196;1.633;35;1.657;2.943;2.176;1.863;686;318
08.07.2021;08:30;1.020;591;183;171;1.856;35;1.656;2.947;2.180;1.856;688;317
08.07.2021;08:45;1.025;572;182;155;2.049;35;1.656;2.948;2.181;1.869;567;317
08.07.2021;09:00;1.022;589;191;144;2.251;35;1.655;2.940;2.181;1.867;533;316
08.07.2021;09:15;1.020;564;191;141;2.465;35;1.654;2.937;2.177;1.871;470;318
08.07.2021;09:30;1.025;572;185;141;2.699;35;1.654;2.935;2.177;1.867;473;316
08.07.2021;09:45;1.028;545;172;135;2.906;35;1.654;2.925;2.182;1.868;429;321
08.07.2021;10:00;1.024;571;152;144;3.082;35;1.653;2.914;2.185;1.856;447;321
08.07.2021;10:15;1.023;585;137;144;3.207;35;1.653;2.910;2.189;1.857;370;320
08.07.2021;10:30;1.022;594;114;145;3.369;35;1.652;2.917;2.190;1.869;349;319
08.07.2021;10:45;1.026;564;97;157;3.512;35;1.651;2.915;2.191;1.887;306;319
08.07.2021;11:00;1.025;578;86;175;3.582;35;1.651;2.916;2.189;1.889;239;319
08.07.2021;11:15;1.027;586;69;188;3.658;35;1.650;2.921;2.186;1.893;257;319
